event_id,event_date,landslide_category,landslide_trigger,landslide_size,admin_division_population,gazeteer_distance,longitude,latitude,fatality_count,injury_count
8668,2/12/2012 10:54,landslide,unknown,unknown,1894,5.53603,-123.9495,45.0193,0,0
1274,11/3/2009 0:00,landslide,downpour,medium,15287,11.5097,37.2,-0.4333,1,
8363,3/2/2014 10:34,landslide,unknown,unknown,2695,16.14334,-122.1782,45.1946,0,0
6876,3/15/2015 0:01,landslide,snowfall_snowmelt,medium,51000,10.00355,25.2549,41.683,0,0
9231,1/19/2016 0:00,rock_fall,rain,small,4952,10.94428,-119.7531,37.0937,0,0
9546,10/4/2016 15:00,landslide,rain,medium,4651,6.6359,124.7126,6.2793,0,0
2061,7/11/2010 9:00,landslide,downpour,medium,200000,16.81994,84.0907,28.1605,0,
7510,8/31/2015 0:00,landslide,downpour,medium,321501,3.30848,-79.4944,9.0688,0,0
8642,3/17/2012 6:50,landslide,unknown,unknown,2033,9.42941,-123.9538,44.4065,0,0
9359,4/1/2016 0:00,landslide,unknown,small,0,2.78473,-1.278137277,50.73216095,0,0
3049,1/21/2011 0:00,landslide,downpour,medium,12562,38.70779,152.3855,-28.0605,0,
290,10/3/2007 0:00,landslide,rain,large,19294,8.99304,116.5956,5.9975,,
3280,3/24/2011 12:30,mudslide,downpour,small,41114,2.7115,-122.4242,37.6084,0,
8722,1/19/2012 8:45,landslide,unknown,unknown,4584,19.32442,-123.5446,44.421,0,0
3581,6/9/2011 0:00,landslide,downpour,medium,4209,5.13042,75.3278,33.1617,1,
2709,11/8/2010 19:00,rock_fall,downpour,medium,64457,11.12573,74.2279,14.7822,1,
2249,8/14/2010 0:00,landslide,downpour,medium,33748,20.67617,94.803,26.0814,0,
8392,2/12/2014 7:49,landslide,unknown,unknown,4584,17.56208,-123.5551,44.624,0,0
9237,1/21/2016 9:20,mudslide,rain,medium,53007,3.46559,-122.3856,47.7651,0,0
1592,3/26/2010 10:00,mudslide,downpour,medium,6069,1.80649,145.6841,-16.889,0,
9222,6/5/2016 0:00,rock_fall,downpour,medium,6120,0.91655,151.2694,-33.9096,0,0
7739,6/9/2016 0:00,rock_fall,unknown,medium,4161,5.22251,-117.2575,32.9129,0,0
7586,8/4/2015 23:00,landslide,downpour,medium,1548,3.48493,12.2186,46.4891,3,0
9279,5/31/2016 10:30,landslide,downpour,small,2894,0.29905,0.4609,51.3734,0,0
4607,11/3/2012 0:00,landslide,rain,medium,1453975,10.12476,101.711,3.2294,,
6547,8/22/2014 21:30,mudslide,downpour,small,1706,10.17779,-82.6473,37.5715,0,0
2811,12/12/2010 0:00,mudslide,downpour,medium,6145,28.31035,-124.0862,48.4632,0,
795,9/19/2008 0:00,landslide,downpour,medium,91733,3.20403,83.4724,27.72,,
8901,7/10/2016 0:00,landslide,downpour,medium,92113,12.96831,94.1318,25.7902,0,0
3897,8/7/2011 17:45,landslide,downpour,large,366229,5.18114,103.3724,3.8125,7,
8781,5/1/2011 8:03,landslide,unknown,unknown,1795,38.09674,-122.6318,43.2952,0,0
5368,8/19/2013 0:00,landslide,tropical_cyclone,medium,15886,3.41077,120.7783,16.8937,,
7852,12/14/2006 0:00,mudslide,downpour,small,1001,0.54962,-122.2199,47.6416,0,0
5979,4/2/2014 0:00,landslide,rain,medium,0,5.1789,106.5464,-6.6687,8,0
6810,3/3/2015 0:00,landslide,downpour,large,0,44.11857,72.0903,36.1575,0,0
4968,6/20/2013 8:00,mudslide,downpour,medium,7502,1.6272,-115.5834,51.1881,0,
4664,12/19/2012 0:00,landslide,rain,medium,9477,0.77674,-123.8215,46.1896,,
7500,5/24/2015 23:30,mudslide,rain,medium,918,5.13913,-82.3808,9.2279,0,0
5559,9/29/2013 21:30,mudslide,downpour,medium,36619,1.37223,-122.6629,45.4096,0,
4770,3/7/2013 0:00,landslide,rain,medium,8843,0.28892,43.6143,37.2506,,
8103,12/8/2015 18:50,landslide,unknown,unknown,2151,25.96648,-123.5096,45.934,0,0
7930,9/11/2015 0:00,landslide,tropical_cyclone,medium,64323,11.05884,139.8042,36.6952,1,0
2283,8/19/2010 0:00,mudslide,downpour,medium,223523,46.36778,93.4957,24.8961,0,
6711,8/24/2014 0:00,landslide,downpour,medium,5080,6.89036,-66.67,18.1254,0,0
6517,8/14/2014 0:00,landslide,continuous_rain,medium,5427,36.44413,82.5891,28.5237,1,1
1599,3/29/2010 11:00,mudslide,downpour,small,3944,14.56419,-83.426,35.6024,0,
4057,11/22/2011 0:00,landslide,rain,medium,5012,0.74333,-75.7796,40.5238,0,
5229,7/28/2013 0:00,debris_flow,downpour,small,1451,2.33014,-107.6129,38.8815,0,
4552,9/14/2012 0:00,landslide,downpour,medium,3596,8.50592,88.3603,27.0377,,
5918,3/4/2014 0:00,landslide,downpour,unknown,3976,16.49282,-123.5888,46.8332,0,0
7804,1/10/2006 9:00,mudslide,downpour,small,53007,2.78716,-122.3786,47.7573,0,0
1396,1/12/2010 18:00,mudslide,downpour,small,13495,4.52997,-122.3983,47.5455,0,
426,1/15/2008 0:00,landslide,rain,large,134895,1.37127,140.7058,-2.5338,10,
5325,8/14/2013 10:00,landslide,construction,medium,133148,3.12994,123.8317,10.2669,,
1488,2/8/2010 0:00,landslide,downpour,medium,0,3.41667,73.7526,34.0049,2,
9112,7/20/2016 14:30,mudslide,downpour,medium,1320,17.22937,-108.0336,37.9979,0,0
4581,10/4/2012 8:00,landslide,rain,very_large,0,6.88341,104.0529,27.6391,19,
1099,8/18/2009 13:00,landslide,downpour,medium,2855,7.17535,89.5744,27.044,1,
8492,2/3/2013 3:03,landslide,unknown,unknown,1312,5.90636,-123.927,45.6654,0,0
8952,6/20/2016 17:00,mudslide,downpour,medium,0,9.43208,73.3757,40.247,0,0
3601,6/12/2011 10:30,landslide,tropical_cyclone,medium,0,3.69416,116.8552,24.9045,7,
8898,7/8/2016 0:00,landslide,downpour,small,0,0.31632,41.9385,41.5951,0,0
3485,5/11/2011 15:00,landslide,rain,medium,0,13.5646,74.1937,35.3143,0,
1477,2/4/2010 22:00,mudslide,downpour,large,2968,4.40801,-99.8654,19.1927,11,
3117,2/13/2011 22:00,landslide,downpour,medium,9106,2.96443,74.9437,33.0165,0,
3076,1/30/2011 9:00,mudslide,downpour,medium,1554,6.15192,-81.5627,38.1721,0,
8801,3/16/2011 12:04,landslide,unknown,unknown,2695,11.93318,-122.2282,45.2122,0,0
5527,9/15/2013 0:00,landslide,tropical_cyclone,very_large,1236,9.78251,-98.9492,20.5402,3,
2472,9/19/2010 0:00,mudslide,tropical_cyclone,medium,0,28.20759,120.7211,23.4367,0,
1410,1/18/2010 0:00,debris_flow,downpour,medium,19653,1.70834,-118.2242,34.2445,0,
4768,3/1/2013 4:00,landslide,rain,medium,673318,5.4937,101.0334,4.585,,
646,7/15/2008 0:00,landslide,downpour,large,109400,1.61808,103.71,27.33,,
3810,7/19/2011 0:00,landslide,downpour,medium,1442271,28.9894,85.1893,27.9358,4,
3636,6/20/2011 9:00,mudslide,downpour,medium,4389,3.07236,-83.6816,36.6015,0,
5303,8/10/2013 3:00,mudslide,downpour,medium,0,8.87249,34.3955,1.0585,0,
3220,3/14/2011 8:00,mudslide,downpour,small,1305,3.37898,-123.428,38.6929,0,
3062,1/27/2011 0:00,landslide,downpour,small,2825,4.26844,124.981,10.0884,0,
3510,5/18/2011 3:00,landslide,downpour,small,5677,2.45126,-80.138,40.521,0,
6454,8/7/2014 23:00,landslide,continuous_rain,medium,4000,21.49066,85.6016,27.8953,2,0
3888,8/7/2011 1:00,landslide,downpour,medium,8160,17.08273,77.9258,31.2403,0,
5236,7/29/2013 23:00,landslide,downpour,medium,5344,0.48752,124.8763,6.4564,,
6541,8/21/2014 23:00,mudslide,downpour,medium,3890,10.65098,-120.0968,47.7619,0,0
1589,3/25/2010 0:00,landslide,downpour,medium,0,14.50432,100.4419,-0.6409,1,
3746,7/8/2011 0:00,landslide,downpour,medium,13865,11.47157,79.5192,30.6509,0,
9589,9/26/2016 23:00,mudslide,downpour,medium,39309,2.78778,-94.026,44.1476,0,0
1491,2/9/2010 15:00,mudslide,rain,medium,110155,2.13866,106.8776,-6.5044,2,
775,9/5/2008 0:00,mudslide,flooding,small,0,2.34783,-2.68,51.84,,
5432,9/2/2013 20:30,mudslide,downpour,medium,7979,33.45684,-111.2517,39.9638,0,
5557,9/26/2013 19:30,mudslide,downpour,medium,7914,4.66627,29.984,0.1679,3,
7168,4/7/2015 0:00,landslide,continuous_rain,medium,77276,1.73367,74.3279,34.2088,0,1
2332,8/25/2010 0:00,mudslide,rain,small,0,6.46542,-77.8416,72.6275,0,
4665,12/19/2012 0:00,landslide,rain,medium,1312,12.05723,-123.9171,45.7204,,
8164,10/31/2015 6:42,landslide,unknown,unknown,1312,4.81605,-123.9425,45.5701,0,0
3261,3/21/2011 9:00,landslide,downpour,small,4284,1.50863,150.6131,-34.1564,0,
6300,10/25/2014 23:00,mudslide,rain,small,58549,4.15117,-122.8714,49.2336,0,0
6016,5/9/2014 23:00,landslide,rain,small,55290,0.3326,92.3576,24.8669,7,0
4741,1/28/2013 0:00,landslide,rain,medium,0,15.34339,104.8613,27.5862,0,
6266,10/18/2014 15:00,landslide,downpour,small,22496,0.37975,122.1009,13.9176,0,1
2016,6/25/2010 0:00,landslide,downpour,medium,20000,1.45874,72.8929,19.1095,0,
4466,7/18/2012 21:00,landslide,downpour,medium,0,8.56451,34.2544,1.0171,,
1564,3/13/2010 0:00,mudslide,downpour,medium,6432,7.04356,-81.1194,37.3042,0,
1873,5/18/2010 0:00,landslide,downpour,medium,8727,3.3888,17.6627,49.4288,0,
1719,4/6/2010 0:00,landslide,downpour,medium,6023699,7.95849,-43.2631,-22.9529,0,
2185,8/1/2010 2:30,mudslide,downpour,medium,2602,20.97634,-106.3538,39.068,0,
7044,7/1/2015 9:00,landslide,downpour,medium,10109,12.00003,88.0839,26.8366,0,0
8778,5/8/2011 13:48,landslide,unknown,unknown,1795,32.8012,-122.6985,43.3283,0,0
4551,9/14/2012 0:00,landslide,downpour,large,8708,0.56828,79.7758,29.841,9,
7217,7/13/2015 0:00,landslide,downpour,small,1009,0.16161,-80.4138,38.4807,0,0
2958,1/11/2011 0:00,landslide,downpour,small,1639,16.84753,152.6019,-27.4839,0,
6314,9/17/2014 23:00,landslide,tropical_cyclone,small,2261,1.90085,123.9067,10.3026,0,0
3199,3/11/2011 12:00,mudslide,downpour,medium,3243,21.60764,126.1513837,7.217953309,1,5
598,6/21/2008 0:00,landslide,rain,medium,26163,8.39817,130.5773,32.6457,,
1978,6/15/2010 4:00,landslide,downpour,medium,40557,0.29303,92.22263842,20.92931962,7,
528,5/9/2008 0:00,mudslide,unknown,medium,0,8.4467,106.4167,23.1333,7,
4010,10/12/2011 0:00,landslide,downpour,medium,0,0.49784,124.3655,9.6514,0,
5777,1/14/2014 9:00,landslide,unknown,medium,305704,1.31322,-79.9988,40.429,0,0
9026,7/12/2016 18:00,mudslide,construction,medium,590400,4.05274,7.4831,9.0925,2,0
5835,2/3/2014 16:30,mudslide,unknown,small,2040,1.99368,-157.7892,21.3684,0,0
9171,6/10/2016 0:00,landslide,unknown,medium,9073,24.55257,82.0446,29.4596,,
5739,12/31/2013 8:30,landslide,downpour,medium,8540121,4.29201,106.8099,-6.1984,0,
4474,8/14/2012 0:00,landslide,downpour,medium,466,5.06464,-93.1774,35.9631,,
10043,4/5/2017 13:19,landslide,rain,small,,,174.7789668,-41.31460954,0,0
789,9/14/2008 0:00,mudslide,tropical_cyclone,medium,0,6.94239,120.8922,24.5646,2,
5422,8/31/2013 7:00,rock_fall,tropical_cyclone,medium,31288,31.05559,120.7255,22.2841,0,17
4124,12/30/2011 0:00,landslide,unknown,medium,4154,24.37519,-123.7967,43.6756,0,
43,3/23/2007 0:00,landslide,downpour,medium,14711,9.48165,74.3313,33.9659,10,
3146,2/25/2011 0:00,rock_fall,continuous_rain,medium,8341,2.63892,77.1784,32.2338,0,
1938,6/3/2010 0:00,landslide,downpour,small,17132,2.36759,-124.0356,40.8421,0,
154,8/3/2007 0:00,landslide,rain,medium,23693,6.85143,83.529,27.9271,,
1340,11/25/2009 0:00,landslide,tropical_cyclone,medium,2261,1.66417,123.42,9.8964,0,
3359,4/13/2011 0:00,landslide,downpour,small,357814,1.07765,-75.5082,5.0657,0,
7780,8/26/2015 0:00,landslide,continuous_rain,medium,5963,5.91871,92.7878,23.3572,1,0
8132,12/8/2015 0:22,landslide,unknown,unknown,4584,12.37346,-123.4908,44.4721,0,0
7737,6/3/2016 0:00,landslide,rain,medium,4688,51.64131,-113.7718,48.7489,0,0
4619,11/18/2012 0:00,landslide,rain,medium,276414,3.21379,106.9516,-6.9031,,
1321,11/21/2009 0:00,landslide,rain,medium,244083,2.97588,39.7365,40.9792,2,
8793,3/28/2011 14:28,landslide,unknown,unknown,1151,26.94791,-123.6525,43.6691,0,0
3689,7/1/2011 4:30,landslide,rain,medium,23693,9.82803,83.4643,27.8173,2,
7805,1/10/2006 9:00,mudslide,downpour,small,2826,4.83585,-122.3263,47.8961,0,0
1766,4/19/2010 0:00,landslide,downpour,medium,10116,18.9573,34.8078,-0.3536,0,
2281,8/19/2010 18:00,landslide,downpour,medium,92113,11.44167,94.11603493,25.61560252,,
6761,2/8/2015 9:00,mudslide,rain,small,9813,15.81563,-117.4965,49.4635,0,0
2983,1/12/2011 0:00,complex,downpour,large,123979,4.50319,-43.0072,-22.3998,0,
765,8/30/2008 0:00,landslide,downpour,medium,107157,31.54629,84.37740614,28.01031874,2,
1996,6/17/2010 19:30,landslide,downpour,medium,33748,19.34297,94.8833,26.4333,0,
1198,9/28/2009 12:00,debris_flow,downpour,medium,50900,0.97954,174.3227,-35.7229,,
5533,9/16/2013 15:00,landslide,downpour,small,43000,0.96259,88.4674,27.0599,1,
8747,10/19/2015 0:00,landslide,tropical_cyclone,medium,2126,4.10611,120.687,16.8237,1,0
6332,9/14/2014 0:00,landslide,tropical_cyclone,medium,2361,26.92863,119.939,11.8895,0,0
3627,6/19/2011 12:00,mudslide,downpour,medium,0,10.29296,118.512,28.9012,2,
8320,3/28/2014 13:18,landslide,unknown,unknown,1312,11.2339,-123.8857,45.7062,0,0
7971,6/27/2016 0:00,mudslide,downpour,medium,0,23.35889,74.4438,41.7246,0,0
1311,11/17/2009 0:00,mudslide,downpour,small,103019,1.80916,-122.2136,47.9933,0,
7970,6/27/2016 0:00,mudslide,downpour,medium,15226,1.28452,75.8147,41.1746,0,0
8277,11/23/2014 21:00,landslide,unknown,unknown,2043,22.51195,-118.9699,45.8859,0,0
3767,7/12/2011 0:00,mudslide,rain,medium,4885,52.11489,-109.3279,33.6423,0,
345,11/3/2007 0:00,mudslide,rain,small,371657,3.11883,-157.829,21.3131,,
5477,9/7/2013 15:00,debris_flow,downpour,medium,9796,2.3713,-111.7471,40.4336,0,
223,9/1/2007 0:00,landslide,rain,medium,433866,0.33411,116.831,-1.2654,,
5257,8/3/2013 9:00,landslide,monsoon,medium,0,24.56054,73.3361,35.5099,,
1194,9/26/2009 0:00,mudslide,downpour,medium,2301,1.12077,-85.521,34.8695,,
650,7/17/2008 0:00,landslide,rain,medium,2214,6.44532,-75.52,7.16,8,
7012,6/25/2015 0:00,landslide,downpour,medium,2571,44.67748,79.0479,30.6838,0,0
905,11/25/2008 0:00,complex,downpour,medium,6123,9.837,-82.344,8.787,8,
1462,2/1/2010 21:00,landslide,downpour,medium,0,0.5718,107.9547,-7.3411,0,
9456,8/7/2016 0:00,landslide,tropical_cyclone,medium,3746,0.46357,-98.1993,20.1544,0,2
309,10/14/2007 0:00,lahar,rain,medium,24407,1.65874,123.0333,10.3333,,
5882,2/18/2014 0:00,landslide,unknown,large,6606,1.69209,-122.2674,47.2549,0,0
272,9/19/2007 0:00,landslide,downpour,medium,83623,4.12025,29.274,-1.67,6,
3936,8/21/2011 14:00,landslide,downpour,medium,798634,2.08444,123.8789,10.3315,0,
2838,12/12/2010 0:00,landslide,downpour,medium,20646,8.11841,-122.8089,45.6182,0,
1576,3/15/2010 19:00,landslide,downpour,small,5918,2.73316,-71.2165,42.1433,0,
8073,12/12/2015 22:30,landslide,unknown,unknown,1795,16.59363,-122.8967,43.2987,0,0
3126,2/16/2011 15:00,landslide,downpour,small,64409,8.55997,115.0182,4.9726,0,
8458,8/10/2013 14:32,landslide,unknown,unknown,2038,36.21591,-121.9542,44.4387,0,0
6123,7/2/2014 16:30,landslide,mining,small,75872,3.69596,-87.0325,13.2875,8,3
4191,2/10/2012 0:00,landslide,downpour,medium,18593,1.70339,150.314,-33.7341,0,
2800,12/10/2010 0:00,landslide,downpour,medium,9652,0.89684,123.8131,10.294,0,
2152,7/27/2010 9:00,landslide,downpour,medium,107157,28.90701,84.67982275,27.81229512,,
63,4/17/2007 0:00,mudslide,downpour,medium,37995,2.66467,68.214,38.533,,
5282,8/5/2013 0:00,landslide,monsoon,medium,11248,6.15797,76.9346,9.8957,1,
6953,6/18/2015 0:00,landslide,unknown,small,1432,2.15077,-79.8801,40.481,0,0
260,9/11/2007 0:00,debris_flow,rain,medium,6133,2.84126,88.4909,27.2084,,
5908,2/28/2014 0:00,mudslide,downpour,large,46361,2.33696,-117.8879,34.1469,0,0
1999,6/18/2010 0:00,landslide,downpour,medium,8657,0.14774,45.8107,40.57,0,
1213,10/3/2009 0:00,landslide,downpour,medium,29602,17.10449,75.9957,11.4816,,
1401,1/15/2010 4:00,landslide,downpour,medium,21150,7.29009,-124.3964,49.3566,0,
7187,4/2/2015 0:00,riverbank_collapse,unknown,small,565,4.27554,-81.59,41.215,0,0
136,7/22/2007 0:00,landslide,downpour,large,11705,11.69077,70.44,40.75,,
3296,3/25/2011 9:00,landslide,downpour,small,70285,4.07346,-121.9157,37.6456,0,
188,8/18/2007 0:00,landslide,rain,small,9520,64.74594,-109.8662,44.4659,,
5157,7/22/2013 0:00,mudslide,downpour,medium,0,82.39467,109.0559,35.9672,4,
4618,11/18/2012 0:00,landslide,rain,medium,276414,5.66272,106.8762,-6.9092,,
7943,6/28/2016 0:00,landslide,downpour,medium,22997,10.41763,130.6,31.808,0,1
6845,3/7/2015 15:00,mudslide,rain,medium,5614,4.51597,-82.7256,36.9186,0,0
3102,2/7/2011 0:00,landslide,downpour,medium,47587,31.65457,81.0714,7.2753,0,
1218,10/4/2009 0:00,mudslide,downpour,medium,0,15.56759,104.7608,-5.516,3,
1879,5/19/2010 0:00,landslide,tropical_cyclone,medium,47832,1.34894,80.3874,6.686,0,
2291,8/20/2010 0:00,landslide,downpour,medium,17123,26.3194,78.4151,30.966,0,
4108,12/25/2011 0:00,landslide,downpour,large,15067,16.73194,-61.2984,10.7901,0,
1797,4/29/2010 0:00,landslide,rain,medium,1214,24.5498,80.3019,7.2558,0,
8303,8/14/2014 7:50,landslide,unknown,unknown,9253,48.30785,-120.3381,44.5498,0,0
2352,8/28/2010 0:00,landslide,downpour,medium,2121,0.0328,-91.5168,15.2164,0,
6211,10/5/2014 0:00,mudslide,monsoon,medium,24561,9.16493,98.7176,9.9771,0,0
8506,12/25/2012 13:59,landslide,unknown,unknown,2038,29.98685,-121.8784,44.4216,0,0
7794,10/10/2015 15:00,mudslide,downpour,small,198397,1.60069,-122.4471,47.2671,0,0
6457,8/1/2014 0:00,debris_flow,downpour,medium,2369,20.13346,-132.3459,56.2908,0,0
6058,6/15/2014 8:00,landslide,continuous_rain,small,1097,9.00019,-69.6188,44.0765,0,0
6283,9/22/2014 0:00,landslide,rain,small,2000,4.61338,91.7548,26.1314,0,0
8129,12/8/2015 12:41,landslide,unknown,unknown,6457,3.60641,-123.9245,45.9607,0,0
263,9/12/2007 0:00,landslide,rain,medium,22903,1.54548,87.2167,27.3667,2,
9202,1/12/2016 21:00,landslide,unknown,small,11000,1.53971,0.1292,51.4914,0,0
3956,8/28/2011 0:00,landslide,tropical_cyclone,small,16738,0.77401,-73.4378,45.9145,0,
7843,12/20/2015 0:00,landslide,unknown,small,31859,3.36792,-122.5794,45.334,0,0
8862,10/18/2015 0:00,rock_fall,unknown,medium,16887,0.87048,-107.8751,37.2821,0,0
8478,4/27/2013 16:35,landslide,unknown,unknown,15962,1.3028,-122.3716,45.5353,0,0
2887,12/22/2010 9:00,mudslide,downpour,medium,53104,1.95744,-117.1935,34.1407,0,
8219,9/15/2015 18:00,landslide,unknown,medium,33945,2.36384,-10.3747,6.5271,0,0
5210,7/26/2013 0:00,landslide,rain,medium,0,28.46491,106.7588,34.3752,,
4600,10/30/2012 0:00,landslide,tropical_cyclone,medium,20313,0.14473,-79.8666,40.3647,,
3762,7/12/2011 0:00,landslide,downpour,medium,4185,0.70048,-85.0141,10.8916,0,
3497,5/15/2011 0:00,mudslide,rain,small,1191,17.06401,-120.9174,46.8077,0,
1907,5/27/2010 3:45,landslide,downpour,medium,272714,1.87338,120.5876,16.4003,0,
1595,3/26/2010 23:30,landslide,downpour,small,1113,7.59235,-74.8163,42.5435,0,
6339,9/6/2014 0:00,landslide,downpour,medium,28197,13.97695,74.3723,33.5405,13,0
5683,12/10/2013 10:30,landslide,mining,small,8330,21.086,74.2197,15.7051,0,4
4117,12/27/2011 0:00,landslide,downpour,medium,13006,0.64021,123.511,10.717,0,
6160,7/18/2014 0:00,landslide,continuous_rain,small,107157,39.34633,84.8051,27.8126,0,0
7595,8/7/2015 0:00,rock_fall,unknown,medium,18317,3.16692,80.5547,29.8587,0,0
2478,9/20/2010 0:00,landslide,downpour,medium,17123,0.48748,78.4401,30.7332,0,
621,7/1/2008 0:00,mudslide,unknown,small,2324,56.82665,-121.58,50.23,,
3180,3/7/2011 0:00,mudslide,downpour,medium,52564,7.89319,-66.9425,10.5259,0,
9113,7/20/2016 14:30,mudslide,downpour,medium,1320,16.75025,-108.0294,37.9948,0,0
9582,10/11/2016 9:00,landslide,unknown,unknown,2335,4.56272,125.0573,7.6167,0,0
1474,2/5/2010 19:00,mudslide,downpour,medium,1150,0.91282,-83.0946,35.526,0,
7504,11/22/2015 0:00,landslide,rain,medium,0,0.90169,-82.4569,8.7463,0,0
551,5/24/2008 0:00,complex,downpour,medium,279914,10.67458,72.3183,34.8685,10,
6718,1/14/2015 0:00,landslide,continuous_rain,medium,0,5.15109,98.9765,2.9523,0,0
2755,11/27/2010 0:00,landslide,downpour,medium,8140,3.33629,-61.5636,10.6963,0,
6403,11/27/2014 16:30,landslide,unknown,medium,0,32.25379,98.8225,25.0666,6,0
578,6/7/2008 0:00,landslide,rain,medium,152200,12.54307,106.7361,10.7069,,
8930,7/11/2016 23:00,landslide,unknown,large,34021,17.35373,94.4922,26.1699,0,0
3570,6/4/2011 0:00,debris_flow,rain,medium,2665,8.932,7.5449,46.1905,0,
4125,1/1/2012 0:00,landslide,downpour,medium,0,6.62126,10.1348,63.3783,0,
869,10/29/2008 0:00,landslide,downpour,medium,59841,1.31739,94.1167,27.2333,,
5738,12/31/2013 7:00,rock_fall,downpour,medium,2273,1.75358,-7.1531,52.5391,0,
8345,3/18/2014 11:58,landslide,unknown,unknown,1795,46.10153,-122.533,43.2984,0,0
6657,1/9/2015 0:00,landslide,continuous_rain,medium,2077,2.87116,126.1696,9.234,0,0
9297,8/1/2016 22:00,rock_fall,rain,small,9652,2.43784,123.8257,10.2813,0,2
4223,2/22/2012 9:00,landslide,unknown,medium,3532,41.25917,-124.456,48.3184,0,
6656,1/6/2015 19:05,other,downpour,medium,90894,112.91296,96.3005,25.6172,4,0
3980,9/19/2011 0:00,landslide,tropical_cyclone,small,1859,0.33774,-4.8899,55.8686,0,
106,6/27/2007 0:00,landslide,downpour,medium,117796,0.35649,-79.205,-3.99,,
7954,3/24/2016 13:56,landslide,unknown,unknown,2151,26.94283,-123.5356,45.897,0,0
4310,4/6/2012 0:00,mudslide,downpour,large,123979,0.51533,-42.9705,-22.4115,5,
285,9/29/2007 0:00,landslide,rain,medium,25000,10.56357,92.6921,24.1293,,
5678,12/7/2013 2:30,mudslide,downpour,medium,1779,8.7665,-81.942,37.7811,0,
453,2/15/2008 0:00,landslide,rain,medium,43756,2.47257,110.8667,-6.7333,5,
5514,9/12/2013 0:00,mudslide,downpour,medium,14206,31.78115,-115.5605,43.4026,0,
5815,1/22/2014 0:00,landslide,continuous_rain,medium,63869,10.92135,100.293,6.4123,0,0
1357,12/12/2009 0:00,landslide,rain,small,3364,7.60154,-90.9836,39.4052,0,
6201,8/3/2014 15:30,mudslide,continuous_rain,large,6362,8.96214,-116.9765,34.0548,0,0
8407,1/8/2014 19:13,landslide,unknown,unknown,1286,4.14502,-123.8923,45.5598,0,0
2884,12/22/2010 9:00,landslide,downpour,small,44199,2.92944,-116.9435,33.8071,0,
1547,3/9/2010 0:00,landslide,downpour,medium,0,1.51766,107.8832,-7.0643,0,
214,8/26/2007 0:00,complex,rain,medium,0,24.38481,121.1571,22.9798,2,
8369,2/24/2014 12:05,landslide,unknown,unknown,9253,45.25314,-120.3635,44.5276,0,0
4629,11/21/2012 18:00,landslide,rain,medium,60000,1.00788,-0.1595,51.4942,,
5923,3/5/2014 21:00,landslide,continuous_rain,medium,4584,11.70894,-123.4802,44.4722,0,0
3662,6/28/2011 0:00,landslide,rain,medium,223523,0.44836,94.0144205,25.03561729,,
487,3/28/2008 0:00,landslide,rain,small,4407,2.26622,-84.5657,39.1072,,
3166,3/2/2011 0:00,landslide,downpour,medium,23230,3.53142,12.8788,43.3166,0,
2893,12/22/2010 2:30,mudslide,downpour,small,105328,5.86771,-117.2892,33.1466,0,
7273,7/26/2015 0:00,landslide,continuous_rain,medium,2571,9.26371,78.9014,30.2411,0,0
5328,8/14/2013 0:00,landslide,downpour,medium,7317,8.76802,75.1793,33.3018,,
5396,8/24/2013 15:00,mudslide,downpour,medium,24597,3.5284,132.2294,34.9769,0,
6540,8/21/2014 23:00,debris_flow,downpour,medium,2552,28.58933,-119.9688,48.3729,0,0
398,12/24/2007 0:00,landslide,monsoon,medium,47587,1.0282,81.0473,6.9935,,
7996,9/7/2015 13:00,rock_fall,unknown,small,88328,3.12875,-111.6581,40.2938,0,0
4767,2/26/2013 0:00,landslide,rain,medium,2829,2.11756,126.3173,6.9898,,
1119,8/23/2009 15:00,mudslide,downpour,medium,1297,19.56713,-8.722,54.7111,0,
7851,12/8/2007 0:00,landslide,unknown,small,90927,1.49601,-122.2039,47.4728,0,0
2146,7/26/2010 0:00,landslide,downpour,medium,200000,18.07551,83.7843,28.2649,0,
8685,10/11/2015 0:00,landslide,unknown,small,4360,4.34244,23.2389,42.7235,0,0
